country,location,property_type,apartment_living_area,apartment_rooms,apartment_bedrooms,bedroom_ratio,apartment_bathrooms,building_total_floors,apartment_floor,building_construction_year,price_in_USD
others,"Ponte, Lombardy, Comunita Montana Valli del Verbano, Varese, Italy",apartment,45.81818181818182,3,2,0.6666666666666666,1,2.0,1.0,2002.0,229521.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,50.90909090909091,3,2,0.6666666666666666,1,2.0,1.0,2006.0,251380.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,108.18181818181819,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1420846.0
others,"Lombardy, Milan, Italy",apartment,224.63636363636363,2,2,0.6904761904761905,0,3.0,2.0,2012.0,1251235.0
others,"Alassio, Liguria, Savona, Italy",apartment,82.72727272727272,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1420846.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,82.72727272727272,3,2,0.6904761904761905,1,3.0,2.0,2012.0,1420846.0
others,"Pianello del Lario, Lombardy, Italy",apartment,390.0,7,2,0.6904761904761905,3,3.0,2.0,2012.0,1311550.0
others,"Lonato del Garda, Lombardy, Italy",apartment,203.63636363636363,3,2,0.6904761904761905,1,3.0,2.0,2012.0,1311550.0
others,"Liguria, SP, Italy",apartment,95.45454545454545,3,0,0.6904761904761905,3,3.0,2.0,2012.0,1870589.0
others,"Sirmione, Lombardy, Italy",apartment,140.0,5,2,0.6904761904761905,3,3.0,2.0,2015.0,1256902.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,140.0,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1366198.0
others,"Pozzolengo, Lombardy, Italy",apartment,26.727272727272727,2,1,0.6666666666666666,1,2.0,1.0,2002.0,207662.0
others,"Tuscany, Metropolitan City of Florence, Italy",apartment,63.63636363636363,2,2,0.6666666666666666,0,2.0,1.0,2006.0,252653.0
others,"Piemont, Verbania, Verbano-Cusio-Ossola, Italy",apartment,58.54545454545455,3,2,0.6666666666666666,1,2.0,1.0,2002.0,185803.0
others,"Lombardy, Milan, Italy",apartment,29.90909090909091,3,2,0.6666666666666666,1,2.0,1.0,2006.0,278868.0
others,"Lombardy, Milan, Italy",apartment,27.363636363636363,2,1,0.6666666666666666,1,2.0,1.0,2002.0,240997.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,41.36363636363636,3,2,0.6666666666666666,1,2.0,1.0,2002.0,207662.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,114.54545454545455,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1092958.0
others,"Lombardy, Milan, Italy",apartment,127.27272727272727,5,4,0.6904761904761905,1,3.0,2.0,2012.0,1311550.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",apartment,146.36363636363637,4,2,0.6904761904761905,2,3.0,2.0,2012.0,1202254.0
others,"Alassio, Liguria, Savona, Italy",apartment,70.0,3,2,0.6904761904761905,1,3.0,2.0,2012.0,1202254.0
others,"Dizzasco, Lombardy, Italy",apartment,133.0,4,2,0.6904761904761905,2,3.0,2.0,2023.0,1310457.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,140.0,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1290784.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,165.45454545454544,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1311550.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,146.36363636363637,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1169465.0
others,"Valeggio sul Mincio, Veneto, Verona, Italy",apartment,111.36363636363636,3,2,0.6666666666666666,1,2.0,1.0,2002.0,206569.0
others,"Ospedaletti, Liguria, Imperia, Italy",apartment,35.0,2,1,0.6666666666666666,1,2.0,1.0,2002.0,191268.0
others,"Piemont, Verbania, Verbano-Cusio-Ossola, Italy",apartment,55.36363636363636,2,1,0.6666666666666666,1,2.0,1.0,2002.0,174873.0
others,"Belgirate, Piemont, Verbano-Cusio-Ossola, Italy",apartment,41.36363636363636,2,1,0.6666666666666666,1,2.0,1.0,2002.0,218592.0
others,"Tremezzo, Lombardy, Tremezzina, Italy",apartment,82.0,4,1,0.6666666666666666,1,2.0,1.0,2010.0,295099.0
others,"Citta Sant Angelo, Abruzzo, Pescara, Italy",apartment,60.45454545454545,3,2,0.6666666666666666,1,2.0,1.0,2002.0,190175.0
others,"Salo, Lombardy, Comunita Montana Parco Alto Garda bresciano, Italy",apartment,65.0,2,1,0.6666666666666666,1,2.0,1.0,2002.0,196732.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,141.9090909090909,4,3,0.6904761904761905,1,3.0,2.0,2012.0,986941.0
others,"Toscolano Maderno, Lombardy, Comunita Montana Parco Alto Garda bresciano, Italy",apartment,165.45454545454544,3,2,0.6904761904761905,1,3.0,2.0,2012.0,1082029.0
others,"Murta Maria, Olbia, Sardinia, Sassari, Italy",penthouse,350.0,8,4,0.6,4,5.0,5.0,2014.0,1230347.0
others,"Ossuccio, Lombardy, Tremezzina, Italy",apartment,111.36363636363636,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1202254.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,171.8181818181818,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1256902.0
others,"Veneto, Padova, Italy",apartment,178.1818181818182,3,0,0.6904761904761905,3,3.0,2.0,2012.0,1090332.0
others,"Peschiera del Garda, Veneto, Verona, Italy",apartment,73.18181818181819,3,2,0.6666666666666666,1,2.0,1.0,2002.0,213127.0
others,"Torri del Benaco, Veneto, Verona, Italy",apartment,152.72727272727272,9,1,0.6904761904761905,8,5.0,4.0,2012.0,1038310.0
others,"Lugana, Sirmione, Lombardy, Italy",apartment,30.0,1,0,0.6666666666666666,1,2.0,1.0,1974.0,172687.0
others,"Polpenazze del Garda, Lombardy, Italy",apartment,80.0,3,1,0.6666666666666666,2,2.0,1.0,2005.0,327887.0
others,"Dizzasco, Lombardy, Italy",apartment,41.36363636363636,2,1,0.6666666666666666,1,2.0,1.0,2002.0,191268.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",apartment,38.18181818181818,3,2,0.6666666666666666,1,2.0,1.0,2002.0,172822.0
others,"Cavernago, Lombardy, Italy",apartment,50.90909090909091,3,1,0.6666666666666666,2,2.0,1.0,2002.0,202197.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,101.81818181818181,3,2,0.6904761904761905,1,3.0,2.0,2012.0,1038310.0
others,"Lombardy, Como, Italy",apartment,89.0909090909091,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1049240.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",apartment,67.45454545454545,3,1,0.6904761904761905,2,3.0,2.0,2012.0,1180395.0
others,"Moniga del Garda, Lombardy, Italy",apartment,76.36363636363636,3,2,0.6904761904761905,1,3.0,2.0,2012.0,950874.0
others,"Umbria, Terni, Italy",apartment,100.0,4,2,0.6904761904761905,2,3.0,2.0,2012.0,1082029.0
others,"Piemont, Verbania, Verbano-Cusio-Ossola, Italy",apartment,120.27272727272727,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1092958.0
others,"Campione d Italia, Lombardy, Italy",apartment,82.72727272727272,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1010986.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,54.72727272727273,3,2,0.6666666666666666,1,2.0,1.0,2002.0,202197.0
others,"Loano, Liguria, Savona, Italy",apartment,28.636363636363637,3,2,0.6666666666666666,1,2.0,1.0,2002.0,191268.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,44.54545454545455,3,2,0.6666666666666666,1,2.0,1.0,2002.0,153014.0
others,"Venice, Eraclea, Italy",apartment,55.0,3,2,0.6666666666666666,1,4.0,2.0,2007.0,154272.0
others,"Rome, Bracciano, Italy",apartment,63.63636363636363,2,0,0.6666666666666666,2,2.0,1.0,2002.0,218730.0
others,"Bardolino, Veneto, Verona, Italy",apartment,59.18181818181818,2,1,0.6666666666666666,1,2.0,1.0,2002.0,202197.0
others,"Dizzasco, Lombardy, Italy",apartment,68.72727272727272,4,3,0.6904761904761905,1,3.0,2.0,2012.0,983662.0
others,"Alassio, Liguria, Savona, Italy",apartment,70.0,3,2,0.6904761904761905,1,3.0,2.0,2012.0,929015.0
others,"San Benedetto di Lugana, Peschiera del Garda, Veneto, Verona, Italy",apartment,85.0,4,1,0.6904761904761905,3,3.0,2.0,2023.0,1038310.0
others,"Lonato del Garda, Lombardy, Italy",penthouse,95.0,5,2,0.6,2,3.0,2.0,2023.0,1256902.0
others,"San Benedetto di Lugana, Peschiera del Garda, Veneto, Verona, Italy",apartment,87.0,4,2,0.6904761904761905,2,3.0,2.0,2023.0,1038310.0
others,Italy,apartment,57.90909090909091,5,3,0.6904761904761905,2,7.0,2.0,2012.0,929015.0
others,"Nobiallo, Lombardy, Italy",apartment,220.0,5,2,0.6904761904761905,3,3.0,2.0,2002.0,972733.0
others,"Umbria, Terni, Italy",apartment,29.90909090909091,3,2,0.6666666666666666,1,2.0,1.0,2002.0,218592.0
others,"Alba Adriatica, Abruzzo, Teramo, Italy",apartment,42.0,3,2,0.6666666666666666,1,2.0,1.0,2002.0,180338.0
others,"Stresa, Piemont, Verbano-Cusio-Ossola, Italy",apartment,42.0,3,2,0.6666666666666666,1,2.0,1.0,2002.0,196732.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,95.45454545454545,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1038310.0
others,"Cavernago, Lombardy, Italy",penthouse,204.9090909090909,4,1,0.6,3,3.0,2.0,2012.0,996778.0
others,"Lombardy, Milan, Italy",apartment,65.0,4,3,0.6666666666666666,1,4.0,2.0,2012.0,974478.0
others,"Lombardy, Milan, Italy",apartment,63.63636363636363,2,1,0.6904761904761905,1,3.0,2.0,2012.0,863437.0
others,"Moniga del Garda, Lombardy, Italy",apartment,54.09090909090909,3,2,0.6904761904761905,1,3.0,2.0,2012.0,819719.0
others,"Brunate, Lombardy, Italy",apartment,159.0909090909091,4,3,0.6904761904761905,1,3.0,2.0,2012.0,929015.0
others,"Varazze, Liguria, Savona, Italy",apartment,72.54545454545455,3,2,0.6904761904761905,1,3.0,2.0,2012.0,830648.0
others,"Carciano, Piemont, Verbano-Cusio-Ossola, Italy",apartment,120.27272727272727,5,4,0.6904761904761905,1,3.0,2.0,2012.0,874367.0
others,"Moniga del Garda, Lombardy, Italy",apartment,190.9090909090909,4,3,0.6904761904761905,1,3.0,2.0,2012.0,1027381.0
others,"Lazio, Rome, Roma Capitale, Italy",apartment,35.0,2,1,0.6666666666666666,1,2.0,1.0,2002.0,180338.0
others,"Moniga del Garda, Lombardy, Italy",apartment,73.0,4,1,0.6666666666666666,1,2.0,1.0,1995.0,202197.0
others,"Marche, Ancona, Italy",apartment,28.636363636363637,1,1,0.6666666666666666,0,2.0,1.0,2002.0,158528.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,33.72727272727273,2,1,0.6666666666666666,1,2.0,1.0,2002.0,163944.0
others,"Montesilvano, Abruzzo, Pescara, Italy",apartment,89.72727272727272,4,3,0.6666666666666666,1,2.0,1.0,2002.0,174873.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,133.63636363636363,4,3,0.6904761904761905,1,3.0,2.0,2012.0,929015.0
others,"Sant Alessandro, Trentino-Alto Adige/Südtirol, Comunita Alto Garda e Ledro, Provincia di Trento, Italy",apartment,101.0,3,1,0.6904761904761905,2,3.0,2.0,2020.0,923550.0
others,"Salo, Lombardy, Comunita Montana Parco Alto Garda bresciano, Italy",apartment,160.0,6,3,0.6904761904761905,3,3.0,2.0,2012.0,907155.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",apartment,41.36363636363636,3,2,0.6666666666666666,1,2.0,1.0,2002.0,169409.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,126.0,4,1,0.6904761904761905,3,3.0,2.0,2022.0,769443.0
others,"Lombardy, San Siro, Italy",apartment,222.72727272727272,6,5,0.6904761904761905,1,3.0,2.0,2012.0,830648.0
others,"Dizzasco, Lombardy, Italy",apartment,98.0,4,2,0.6904761904761905,2,3.0,2.0,2023.0,796767.0
others,"Lemna, Lombardy, Italy",apartment,95.45454545454545,6,5,0.6904761904761905,1,3.0,2.0,2012.0,754141.0
others,"Lombardy, Como, Italy",apartment,82.72727272727272,3,2,0.6904761904761905,1,3.0,2.0,2012.0,765071.0
others,"Camporosso, Liguria, Imperia, Italy",apartment,35.63636363636363,2,1,0.6666666666666666,1,2.0,1.0,2002.0,213127.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",apartment,56.0,3,0,0.6666666666666666,13,2.0,1.0,2002.0,161952.0
others,"Belgirate, Piemont, Verbano-Cusio-Ossola, Italy",apartment,55.36363636363636,2,1,0.6666666666666666,1,2.0,1.0,2002.0,163944.0
others,"Tuscany, Metropolitan City of Florence, Italy",apartment,31.818181818181817,1,1,0.6666666666666666,0,2.0,2.0,1910.0,150148.0
others,"Umbria, Terni, Italy",apartment,82.72727272727272,5,3,0.6666666666666666,2,2.0,1.0,2002.0,163039.0
others,"San Martino di Lupari, Veneto, Italy",apartment,35.0,2,1,0.6666666666666666,1,2.0,1.0,2002.0,158479.0
others,"Milan, Corsico, Italy",apartment,168.0,3,0,0.6904761904761905,3,3.0,2.0,2012.0,890757.0
others,"Cavernago, Lombardy, Italy",apartment,70.0,3,1,0.6904761904761905,2,3.0,2.0,2012.0,929015.0
others,"Piemont, Verbania, Verbano-Cusio-Ossola, Italy",apartment,38.18181818181818,2,1,0.6666666666666666,1,2.0,1.0,2002.0,191268.0
others,"Campione d Italia, Lombardy, Italy",apartment,57.27272727272727,3,2,0.6904761904761905,1,3.0,2.0,2012.0,819719.0
others,"Austis, Sardinia, Nuoro, Italy",apartment,44.54545454545455,3,2,0.6904761904761905,1,3.0,2.0,2012.0,748676.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,101.81818181818181,4,3,0.6904761904761905,1,3.0,2.0,2012.0,819719.0
others,"Ospedaletti, Liguria, Imperia, Italy",apartment,82.72727272727272,6,5,0.6904761904761905,1,3.0,2.0,2012.0,710423.0
others,"Piemont, Verbania, Verbano-Cusio-Ossola, Italy",apartment,108.18181818181819,3,2,0.6904761904761905,1,3.0,2.0,2012.0,710423.0
others,"Ospedaletti, Liguria, Imperia, Italy",apartment,79.54545454545455,3,2,0.6904761904761905,1,3.0,2.0,2012.0,737747.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,35.0,2,1,0.6666666666666666,1,2.0,2.0,1910.0,147549.0
others,Italy,apartment,47.09090909090909,2,2,0.6666666666666666,0,2.0,2.0,1910.0,150148.0
others,"Marcheno, Gardone Val Trompia, Lombardy, Comunita montana della valle Trompia, Italy",apartment,25.454545454545453,1,0,0.6666666666666666,1,2.0,2.0,1910.0,136620.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",apartment,38.18181818181818,3,2,0.6666666666666666,1,2.0,1.0,2002.0,157605.0
others,"Sirmione, Lombardy, Italy",apartment,44.54545454545455,3,2,0.6666666666666666,1,2.0,2.0,1910.0,147549.0
others,"Moniga del Garda, Lombardy, Italy",apartment,82.72727272727272,3,2,0.6904761904761905,1,3.0,2.0,2012.0,792395.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,89.0909090909091,4,3,0.6904761904761905,1,3.0,2.0,2012.0,819719.0
others,"Varazze, Liguria, Savona, Italy",apartment,80.81818181818181,3,2,0.6904761904761905,1,3.0,2.0,2012.0,765071.0
others,"Lenno, Lombardy, Tremezzina, Italy",apartment,90.0,5,3,0.6904761904761905,1,3.0,2.0,2012.0,710423.0
others,"Lombardy, Milan, Italy",apartment,38.18181818181818,4,3,0.6666666666666666,1,3.0,2.0,2012.0,765071.0
others,"Sirmione, Lombardy, Italy",apartment,75.0,3,1,0.6904761904761905,2,3.0,2.0,2022.0,644845.0
others,"Lombardy, Milan, Italy",apartment,73.18181818181819,3,2,0.6904761904761905,1,3.0,2.0,2012.0,631730.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",apartment,36.27272727272727,2,1,0.6904761904761905,1,3.0,2.0,2012.0,644845.0
others,"Tremezzo, Lombardy, Tremezzina, Italy",apartment,129.8181818181818,11,4,0.6904761904761905,2,3.0,2.0,2012.0,677634.0
others,"Cavernago, Lombardy, Italy",apartment,44.54545454545455,3,2,0.6666666666666666,1,2.0,2.0,1910.0,130062.0
others,"Cavernago, Lombardy, Italy",apartment,31.818181818181817,1,0,0.6666666666666666,1,2.0,2.0,1910.0,131155.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,26.09090909090909,2,1,0.6666666666666666,1,2.0,2.0,1910.0,136620.0
others,"Ospedaletti, Liguria, Imperia, Italy",apartment,38.18181818181818,2,1,0.6666666666666666,1,2.0,2.0,1910.0,147549.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,22.90909090909091,2,1,0.6666666666666666,1,2.0,2.0,1910.0,131155.0
others,"Cianciana, Sicily, Agrigento, Italy",apartment,94.81818181818181,3,1,0.6666666666666666,2,2.0,2.0,1910.0,149975.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,89.0909090909091,4,3,0.6904761904761905,1,3.0,2.0,2012.0,754141.0
others,"Jesolo, Veneto, Venezia, Italy",apartment,47.72727272727273,3,2,0.6904761904761905,1,3.0,2.0,2012.0,666705.0
others,"Valeggio sul Mincio, Veneto, Verona, Italy",apartment,80.0,5,2,0.6904761904761905,1,3.0,2.0,2012.0,688564.0
others,"Sirmione, Lombardy, Italy",apartment,58.0,3,1,0.6904761904761905,1,3.0,2.0,2022.0,590197.0
others,"Cavernago, Lombardy, Italy",apartment,70.0,4,2,0.6904761904761905,2,3.0,2.0,2012.0,622986.0
others,"Piemont, Verbania, Verbano-Cusio-Ossola, Italy",apartment,89.0909090909091,3,2,0.6904761904761905,1,3.0,2.0,2012.0,622986.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,89.72727272727272,3,2,0.6904761904761905,1,3.0,2.0,2012.0,710423.0
others,"Gignese, Piemont, Verbano-Cusio-Ossola, Italy",apartment,31.818181818181817,3,2,0.6666666666666666,1,2.0,2.0,1910.0,120225.0
others,"VV, Vibo Valentia, Italy",apartment,46.45454545454545,2,0,0.6666666666666666,2,3.0,2.0,1910.0,141907.0
others,"Corropoli, Abruzzo, Teramo, Italy",apartment,54.09090909090909,3,2,0.6666666666666666,1,2.0,2.0,1910.0,116947.0
others,"Ospedaletti, Liguria, Imperia, Italy",apartment,30.545454545454547,2,1,0.6666666666666666,1,2.0,2.0,1910.0,131155.0
others,"Lombardy, Comunita Montana Valli del Verbano, Varese, Italy",apartment,35.0,2,1,0.6666666666666666,1,2.0,1.0,2002.0,161758.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,94.0,3,1,0.6904761904761905,2,3.0,2.0,2023.0,689657.0
others,"Cavernago, Lombardy, Italy",apartment,63.63636363636363,3,1,0.6904761904761905,2,3.0,2.0,2012.0,650310.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,73.18181818181819,3,2,0.6904761904761905,1,3.0,2.0,2012.0,633916.0
others,"Lerici, Liguria, La Spezia, Italy",apartment,89.0909090909091,4,3,0.6904761904761905,1,3.0,2.0,2012.0,579268.0
others,"Trentino-Alto Adige/Südtirol, Ueberetsch-Unterland - Oltradige-Bassa Atesina, South Tyrol, Italy",penthouse,103.72727272727272,5,3,0.6,2,3.0,2.0,2012.0,608680.0
others,"Lombardy, Italy",apartment,105.63636363636364,5,3,0.6666666666666666,2,3.0,2.0,2012.0,756153.0
others,"San Benedetto di Lugana, Peschiera del Garda, Veneto, Verona, Italy",apartment,59.0,2,1,0.6904761904761905,1,3.0,2.0,2023.0,546479.0
others,"Anzio, Lazio, Roma Capitale, Italy",apartment,70.0,2,2,0.6666666666666666,0,2.0,2.0,1910.0,125124.0
others,"Giulianova, Abruzzo, Teramo, Italy",apartment,50.90909090909091,3,2,0.6666666666666666,1,2.0,2.0,1910.0,108203.0
others,"Cantu, Lombardy, Italy",apartment,70.0,4,3,0.6666666666666666,1,4.0,2.0,1910.0,115114.0
others,"Umbria, Terni, Italy",apartment,82.72727272727272,6,4,0.6666666666666666,2,2.0,2.0,1910.0,130431.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,117.72727272727272,4,3,0.6904761904761905,1,3.0,2.0,2012.0,686378.0
others,"Bordighera, Liguria, Imperia, Italy",apartment,62.36363636363636,3,2,0.6904761904761905,1,3.0,2.0,2012.0,710423.0
others,"Sanremo, Liguria, Imperia, Italy",apartment,84.63636363636364,4,3,0.6904761904761905,1,3.0,2.0,2012.0,655775.0
others,"Lazio, Rome, Roma Capitale, Italy",apartment,79.54545454545455,5,4,0.6904761904761905,1,3.0,2.0,2012.0,655775.0
others,"Manerba del Garda, Lombardy, Italy",apartment,90.0,3,2,0.6904761904761905,1,3.0,2.0,2019.0,573803.0
others,"Cavernago, Lombardy, Italy",apartment,64.9090909090909,3,1,0.6904761904761905,2,3.0,2.0,2012.0,615336.0
others,"Desenzano del Garda, Lombardy, Italy",apartment,96.0909090909091,4,3,0.6904761904761905,1,3.0,2.0,2012.0,661240.0
